time	0+	0.1+	0.2+	0.3+	0.4+	0.5+	0.6+	0.7+	0.8+	0.9+
02:10	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
02:15	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
02:20	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
02:25	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
02:30	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
02:35	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
02:40	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
02:45	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
02:50	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
02:55	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
03:00	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
03:05	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
03:10	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
03:15	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
03:20	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
03:25	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
03:30	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
03:35	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
03:40	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
03:45	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
03:50	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
03:55	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
04:00	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
04:05	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
04:10	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
04:15	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
04:20	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
04:25	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
04:30	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
04:35	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
04:40	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
04:45	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
04:50	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
04:55	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
05:00	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
05:05	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
05:10	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
05:15	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
05:20	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
05:25	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
05:30	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
05:35	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
05:40	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
05:45	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
05:50	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
05:55	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
06:00	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
06:05	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
06:10	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
06:15	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
06:20	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
06:25	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
06:30	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
06:35	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
06:40	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
06:45	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
06:50	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
06:55	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
07:00	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
07:05	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
07:10	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
07:15	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
07:20	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
07:25	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
07:30	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
07:35	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
07:40	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
07:45	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
07:50	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
07:55	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
08:00	9.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
08:05	9.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
08:10	9.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
08:15	9.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
08:20	9.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
08:25	9.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
08:30	9.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
08:35	9.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
08:40	10.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
08:45	10.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
08:50	10.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
08:55	10.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
09:00	11.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
09:05	11.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
09:10	11.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
09:15	11.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
09:20	11.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
09:25	11.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
09:30	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
09:35	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
09:40	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
09:45	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
09:50	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
09:55	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
10:00	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
10:05	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
10:10	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
10:15	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
10:20	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
10:25	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
10:30	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
10:35	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
10:40	12.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
10:45	11.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
10:50	11.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
10:55	11.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
11:00	11.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
11:05	11.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
11:10	11.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
11:15	11.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
11:20	11.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
11:25	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
11:30	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
11:35	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
11:40	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
11:45	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
11:50	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
11:55	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
12:00	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
12:05	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
12:10	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
12:15	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
12:20	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
12:25	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
12:30	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
12:35	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
12:40	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
12:45	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
12:50	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
12:55	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
13:00	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
13:05	11.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
13:10	11.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
13:15	11.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
13:20	11.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
13:25	11.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
13:30	11.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
13:35	11.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
13:40	11.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
13:45	11.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
13:50	11.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
13:55	11.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
14:00	11.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
