time	0+	0.1+	0.2+	0.3+	0.4+	0.5+	0.6+	0.7+	0.8+	0.9+
16:40	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
16:45	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
16:50	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
16:55	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
17:00	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
17:05	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
17:10	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
17:15	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
17:20	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
17:25	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
17:30	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
17:35	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
17:40	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
17:45	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
17:50	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
17:55	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
18:00	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
18:05	8.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
18:10	10.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
18:15	10.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
18:20	10.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
18:25	11.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
18:30	11.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
18:35	11.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
18:40	11.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
18:45	11.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
18:50	11.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
18:55	11.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
19:00	11.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
19:05	11.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
19:10	11.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
19:15	11.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
19:20	11.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
19:25	11.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
19:30	11.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
19:35	11.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
19:40	11.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
19:45	11.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
19:50	11.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
19:55	11.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
20:00	11.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
20:05	11.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
20:10	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20:15	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20:20	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20:25	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20:30	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20:35	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20:40	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20:45	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20:50	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20:55	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21:00	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21:05	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21:10	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21:15	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21:20	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21:25	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21:30	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21:35	11.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
