Link;TotalConsumptionPerKm;TotalConsumption
244585026_0;0.12084571205878182;0.012791139189477295
618056549_0;0.12009388170949753;0.02067977100670409
264313118_0;0.7737302588053813;0.42429737754890706
34247133_0_r;0.16348277089937116;0.21219049405843116
44492473_0;0.12615759983337682;0.0023243547259605736
83894404_0_r;0.13576309646509002;0.0792475248431491
291788974_0;0.1616609824336315;0.030941707608794018
262949152_0;0.13591844550940482;0.05870187025418452
343280337_0;0.40026916001558643;1.2807546928075968
417389723_0;0.12633368216876928;0.0023243547259605736
272281273_0;0.19296190794662482;0.06239667316895693
38119136_0;0.25276776013404806;0.009229825485749285
24912848_1;0.20252943515885305;6.701680333797851E-4
24912848_0;0.12320274331309293;0.005450481922800149
42387652_0_r;0.16393847268810338;0.6501591566214451
4401027_0;0.12167646315421503;0.002849378480528294
30509112_0;0.12067192202799347;0.02846179124967989
23458385_0;0.19066192249418257;0.04859107722978737
618056551_0_r;0.12159206258468733;0.005698756961056588
566342235_0;0.13562168692490553;0.04109130917792916
192088838_0;0.12022580824830917;0.004634499744795739
255923046_0_r;0.1366687441265084;0.13199204800680636
229819613_0_r;0.13588493150891826;0.06750715079231219
296669214_0_r;0.13574292639054852;0.10566336645753213
264315252_0;0.7927844238017512;0.3923290603340162
225379371_0_r;0.14859985987583013;0.02938371083353861
254395699_0;0.6011518326607149;0.7804598909296292
272281260_0;0.15221835545369297;0.003861966107461547
388706601_0_r;0.2555717255094135;0.033997327589948556
4189766_0_r;0.1275035160412056;0.04547075778361601
243238254_0;0.16328909878241343;0.35864100507812885
587667920_0;0.13712798104250398;0.03626038013803056
4638313_0;0.24798712890027658;0.010579755482639978
656842272_0;0.1519311974492288;0.030895728859692377
16371195_0;0.14201848839186207;0.009889283683439887
264312503_0;0.6971464851753697;0.163821247658744
66514429_0;0.27827470017653866;5.483361424560902E-4
244589583_0;0.6787057629073076;0.039010845946361804
267471069_0;0.1828316200298124;0.033821202487564095
34294952_0_r;0.12148446582895028;0.0057269032992076
255926109_0_r;0.3222038457855062;0.14045288204162468
359356535_0;0.1998462520546931;0.3313215163323027
59743497_0;0.13297230529239604;0.01649359217229112
192672140_0;1.1627388748828194;0.26383121255779407
