time	0+	0.1+	0.2+	0.3+	0.4+	0.5+	0.6+	0.7+	0.8+	0.9+
00:00	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
00:05	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
00:10	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
00:15	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
00:20	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
00:25	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
00:30	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
00:35	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
00:40	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
00:45	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
00:50	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
00:55	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
01:00	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
01:05	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
01:10	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
01:15	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
01:20	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
01:25	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
01:30	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
01:35	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
01:40	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
01:45	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
01:50	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
01:55	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
02:00	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
02:05	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
02:10	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
02:15	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
02:20	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
02:25	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
02:30	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
02:35	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
02:40	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
02:45	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
02:50	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
02:55	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
03:00	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
03:05	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
03:10	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
03:15	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
03:20	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
03:25	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
03:30	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
03:35	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
03:40	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
03:45	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
03:50	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
03:55	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
04:00	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
04:05	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0
