chargerId;vehicleId;linkId;waitStartTime;waitEndTime;waitDuration;chargeStartTime;chargeEndTime;chargingDuration;energyTransmitted_kWh
477;1;347;00:00:00;00:00:00;00:00:00;09:05:39;09:17:39;00:12:00;1.0
19;6;1114;00:00:00;00:00:00;00:00:00;09:07:34;09:37:49;00:30:15;2.5
69;9;4548;00:00:00;00:00:00;00:00:00;09:00:04;10:00:04;01:00:00;5.0
505;5;206;00:00:00;00:00:00;00:00:00;09:08:14;10:08:14;01:00:00;5.0
34;9;4540;00:00:00;00:00:00;00:00:00;10:30:14;10:30:19;00:00:05;0.0
144;5;4323;00:00:00;00:00:00;00:00:00;10:42:09;10:47:29;00:05:20;0.4
589;9;3031;00:00:00;00:00:00;00:00:00;12:00:19;12:00:24;00:00:05;0.0
345;5;2217;00:00:00;00:00:00;00:00:00;12:13:34;12:16:04;00:02:30;0.2
486;5;4211;00:00:00;00:00:00;00:00:00;13:49:39;14:03:44;00:14:05;1.2
705;9;655;00:00:00;00:00:00;00:00:00;13:41:49;14:06:09;00:24:20;2.0
733;5;3194;00:00:00;00:00:00;00:00:00;15:25:34;15:38:29;00:12:55;1.1
286;9;654;00:00:00;00:00:00;00:00:00;15:23:34;15:47:59;00:24:25;2.0
139;5;1079;00:00:00;00:00:00;00:00:00;17:00:44;17:12:49;00:12:05;1.0
302;9;1607;00:00:00;00:00:00;00:00:00;17:05:19;17:29:49;00:24:30;2.0
1;1;3698;00:00:00;00:00:00;00:00:00;18:04:09;18:20:04;00:15:55;1.3
602;5;2475;00:00:00;00:00:00;00:00:00;18:32:54;18:34:49;00:01:55;0.2
470;9;661;00:00:00;00:00:00;00:00:00;18:48:24;19:19:54;00:31:30;2.6
328;5;1103;00:00:00;00:00:00;00:00:00;20:03:44;20:05:54;00:02:10;0.2
263;9;669;00:00:00;00:00:00;00:00:00;20:29:54;20:57:19;00:27:25;2.3
519;5;2910;00:00:00;00:00:00;00:00:00;21:34:39;21:36:44;00:02:05;0.2
338;9;663;00:00:00;00:00:00;00:00:00;22:11:44;22:36:39;00:24:55;2.1
122;5;3297;00:00:00;00:00:00;00:00:00;23:08:54;23:17:34;00:08:40;0.7
755;9;510;00:00:00;00:00:00;00:00:00;23:41:49;23:42:09;00:00:20;0.0
