time	EV_65.0kWh	all vehicles
00:00	23.214285714285715	23.214285714285715
00:05	23.214285714285715	23.214285714285715
00:10	23.214285714285715	23.214285714285715
00:15	23.214285714285715	23.214285714285715
00:20	23.214285714285715	23.214285714285715
00:25	23.214285714285715	23.214285714285715
00:30	23.214285714285715	23.214285714285715
00:35	23.214285714285715	23.214285714285715
00:40	23.214285714285715	23.214285714285715
00:45	23.214285714285715	23.214285714285715
00:50	23.214285714285715	23.214285714285715
00:55	23.214285714285715	23.214285714285715
01:00	23.214285714285715	23.214285714285715
01:05	22.302845243552905	22.302845243552905
01:10	21.267791315544287	21.267791315544287
01:15	20.222044355815967	20.222044355815967
01:20	19.2574852069021	19.2574852069021
01:25	18.460343706031185	18.460343706031185
01:30	17.765687902597975	17.765687902597975
01:35	17.15439799982986	17.15439799982986
01:40	16.72216160951435	16.72216160951435
01:45	16.238913346828404	16.238913346828404
01:50	15.698555198212526	15.698555198212526
01:55	15.318749879830307	15.318749879830307
02:00	14.98232519356786	14.98232519356786
02:05	14.783195889814897	14.783195889814897
02:10	14.531742337010026	14.531742337010026
02:15	14.268149498601925	14.268149498601925
02:20	13.938881722121224	13.938881722121224
02:25	13.689923343508012	13.689923343508012
02:30	13.386176538365898	13.386176538365898
02:35	13.103642407131806	13.103642407131806
02:40	12.763141937211241	12.763141937211241
02:45	12.526492374183736	12.526492374183736
02:50	12.175017389543854	12.175017389543854
02:55	11.926033050557152	11.926033050557152
03:00	11.683066441258031	11.683066441258031
03:05	11.48440538131953	11.48440538131953
03:10	11.364196239132344	11.364196239132344
03:15	11.288956455550757	11.288956455550757
03:20	11.225878506119377	11.225878506119377
