time	1	2	3	4	5	6	7	8	9	10
00:00	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
00:05	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
00:10	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
00:15	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
00:20	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
00:25	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
00:30	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
00:35	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
00:40	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
00:45	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
00:50	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
00:55	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
01:00	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
01:05	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
01:10	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
01:15	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
01:20	4.9027781877810455	4.729647453341244	1.660683952573483	5.0	5.0	0.0	5.0	0.12610071236741838	5.0	3.112003513568837
