Link;TotalConsumptionPerKm;TotalConsumption
2792;0.14477787463079922;9.518994736293735E-4
2791;0.12107642317112663;0.003681339188904187
2790;0.18801572463667718;7.143318747189776E-4
2789;0.24542550662033702;0.0027252409614000744
1215;1.4721104428541762;0.15453193450460234
2788;0.16237087152631333;8.255702228295214E-4
2785;0.15255614295306022;8.928963408375946E-4
2784;0.15831491235405507;8.424302327703797E-4
2783;0.16342916706744745;8.086695399058772E-4
2307;0.4010708897594859;0.04183921307878189
2317;0.4635982531352787;0.0026282423654735865
1;0.18711262123228428;0.05871841454852907
2316;0.4133231618094817;0.04565595985983116
2;0.3634035275848412;0.005442114472973058
2315;0.36274049288685234;0.00913401750681301
2798;0.2523361959543184;0.018325450723436887
3;0.3648081838684071;0.00581097818865307
2797;0.1345376991204121;0.008615154426870096
4;0.38287547889539914;0.00717959333425516
2796;0.3178221396843487;0.0016848604655407594
5;0.36444846829749417;0.008548135441584882
6;0.3843559707593866;0.007392238529415005
2311;0.44696996739389416;0.002703920802487366
2794;0.24912057447711228;0.00256645946641625
8;0.17037607844299602;0.058925452136449424
9;0.39581056979506113;0.01613686745726122
1239;0.14680656259405947;0.0035688220452109237
1238;0.13392385372631857;0.011320829737814897
2327;0.3610356995684284;0.010418478743110868
2325;0.36120312638693625;0.0052857504033433445
2324;0.4257304469810516;0.002906536586443309
810;0.3832604426791176;0.10199198276984567
4520;0.27532969951196795;0.012174922629288308
2340;0.47250589099325624;0.0025777885232975
2338;0.5281900340595989;0.002298441630364873
1248;0.17486494398618072;0.020619903400230184
2337;0.3634265424790687;0.008611566081035945
1247;0.12339688627431102;0.004136636756971628
3681;0.12235059832391104;0.0019654311107031187
3682;1.3705306096799008;0.023943040933871354
3683;1.3759780519198552;0.024294899887229573
3684;1.2253190854180505;0.01994289658639253
3200;0.2825529207104146;0.02599239059703152
2110;0.13689732519175635;0.0010373143457027675
2348;0.3834689183177405;0.028928700510706493
2106;0.31043593060276764;0.0017353457405326633
2105;0.14848170884685638;9.097213375675267E-4
1499;0.4086094129996298;0.026608658904364563
2102;0.13669401139757292;0.0010373143457027675
1496;0.3737603615793535;0.01325176357485249
4521;0.36346663009075914;0.005685324606736021
4525;0.5257655849332868;0.03114449911561797
4526;0.2664053135463571;0.016735685231512757
2109;0.2580354693724034;0.030003614404102246
3690;1.3996711846966936;0.02632517555893559
3691;1.4049280065978227;0.02671218596353101
3692;1.3745448702669611;0.024651967681424317
3693;1.4221939972597966;0.02770471110991959
3694;0.13902856562697402;0.0010114884743016451
3695;1.4708785486897058;0.1227283583644269
4300;0.5038280423348698;0.005017442742370133
2122;0.5041505421662367;0.004903770802602998
2364;0.48279244108056374;0.012358665986121972
3211;0.4929737314470677;0.0818382155187833
1033;0.24339827201822778;0.003930862221406237
2121;0.3768715598725554;0.0037345176972845744
3210;0.28909511191997916;0.013769989538504834
1032;0.2540984545867456;0.004717049373789228
1273;0.47515920742535295;0.05047987321849704
2120;0.5406690058069539;0.06942466935628218
1031;0.24592967005787175;0.004047150206512037
1272;0.4311236490456154;0.0407177500249814
2361;0.48143044894283243;0.013992954116101993
1030;0.2526671735237749;0.004682754449064428
1271;0.5451895331088861;0.050042953981305406
3208;0.5170180264342115;0.05330893528701311
3207;0.4259187996795389;0.039271888344644575
2118;0.492769079045787;0.04091910775939165
1029;0.26599021607268314;0.005538069274715898
3206;0.4473080935392864;0.03329490551667231
1028;0.2618405649355262;0.005301090387564797
2117;1.0607012998195509;0.1578881215624929
3205;0.7177133963493649;0.0505307909002655
1027;0.2556466933643223;0.004892330185603787
2116;0.9759054329423963;0.08012754631012403
3204;0.3377396319976162;0.019235102210679693
1026;0.24312411773296239;0.005783600469201513
2115;0.2523065691026988;0.023074563714373216
2114;0.13564426751101452;0.017610561076255356
3203;0.2833267048478382;0.013090629448214857
1025;0.2621387204733783;0.005301090387564797
2355;0.36280640453491636;0.010494715587076495
3202;0.262703308088001;0.01590327116269439
2113;0.2508976791003362;0.01344652782623145
2112;0.12120426756652206;0.0015112001551548363
3201;0.28720014908969826;0.020358875012490705
3685;1.3852427535024472;0.025382020085810534
3686;1.3908862633893202;0.025755149469854348
3687;1.4074155347804032;0.02671218596353101
3688;1.4182804517715901;0.027303370684697785
3689;1.3913039637532598;0.025943771555840753
3209;0.4648617131670216;0.060464754906124796
4310;0.37584380611677454;0.0037345176972845744
4311;0.5028692331695832;0.0049414676180411675
1044;0.2498685781802375;0.0025087213711850664
2374;0.4043051483712271;0.008615154426870098
1043;0.2551929131571598;0.004856761084278366
2373;0.16654858849017037;0.004676061445305897
1042;0.24350768331820555;0.003845857986564482
1041;0.25236129730426227;0.002451885401301499
2372;0.5613989937990568;0.06404629118722285
1040;0.24322593230798562;0.003845857986564482
1282;0.1636909418200939;0.022573456814726722
4309;0.3726672511613965;0.003937729440773934
1039;0.2417687812873373;0.0030224003103096727
2369;0.3997258248541048;0.008367842615756379
1038;0.24814479405977424;0.002585915199902549
2126;0.4947607810333908;0.016912478776735327
1037;0.24157416697674627;0.003067093963494989
2125;0.5026125881225849;0.018325450723436887
1036;0.2464615598476716;0.0027049878448123523
2124;0.6908908183315733;0.04039138871968526
2366;0.3620099478043314;0.009067200930929017
1035;0.24089332722384155;0.0033484460293741044
2123;0.5180338343839579;0.010148208487503078
2365;0.3935379953868918;0.023854906744041587
1034;0.24465015500048543;0.003988579317278505
3696;1.439589892474729;0.1436692200241982
4301;0.5058804300841715;0.004828938536109384
3697;1.3978187911626718;0.07897552667680677
4302;0.5063465164592493;0.004828938536109384
3698;1.3535129555737846;0.0916719545185948
4303;0.4975483379777113;0.005094219788740412
3699;1.4100320214203312;0.13552437303927511
4304;0.497309172147237;0.0051329189328325
4305;0.5053207810028914;0.009297418903842294
4306;0.36230501331775516;0.005022669044061157
4307;0.39140284196960873;0.007779555067028941
4308;0.3780721168817363;0.006922369114311965
4320;0.4947339465024308;0.005210958098696414
4321;0.5184391130423708;0.010148208487503078
4322;0.536556361341834;0.011320829737814897
2144;0.4010676200715883;0.016858029218683887
2386;0.4772810157434761;0.002502013407931619
1055;0.36335665751867235;0.01104401756671256
3233;0.2665522422423722;0.033471370463025514
1296;0.4171759993508356;0.009332265048687305
1054;0.41042391372860576;0.008934277928834743
3232;0.26371136993032585;0.02689477909543537
2385;0.4810884998065937;0.012358665986121972
1295;0.453852151494479;0.09136983605942894
1053;0.39240036742122053;0.007836502910410811
2384;0.4996785765215868;0.005055729040462768
3231;0.27195124529434533;0.017739105936243043
1052;0.36192198243621965;0.005402599247461867
3230;0.2672195932570142;0.022477372291578517
1294;0.16640756699395318;0.028056368671835384
1051;0.39892428446235895;0.00824679608614556
2382;0.48055494825547485;0.012913498213952367
1292;0.4514598640139494;0.10205729895601869
2381;0.36245939885512124;0.005209239371555434
1050;0.36889337334039085;0.006070725309768056
1291;0.44013359239574;0.06377791123180071
2380;0.4847009231407798;0.014618444787974052
1290;0.42480116044566746;0.019635944172322287
3229;0.2463786104486928;0.016667628094289965
3228;0.2460042783661507;0.012230280059510783
1049;0.39145863357926397;0.007779555067028941
3227;0.24106626814415041;0.003498238529025498
1048;0.30361229399310175;0.02317179664476928
3226;0.25400652281534675;0.004786395556170106
2379;0.5601262258358134;0.012716748971158716
1047;0.37871056458766983;0.02076710734293589
3225;0.24828572268460083;0.004321644007076737
2378;0.4838623044035226;0.014302316123297836
1046;0.6629295349748257;0.0412339804307278
2376;0.40852310026857624;0.0031379106285431614
1045;0.27110129331027716;0.04079347178213515
4312;0.5042870597407051;0.004979356929712766
4313;0.5063213288404359;0.004866262457715105
4314;0.4984887547160727;0.0051329189328325
4315;0.503911267067919;0.005017442742370133
4316;0.36637573025307885;0.004180105892748455
4317;0.3840954003665523;0.00733849527840568
4318;0.5003811499474472;0.0051329189328325
4319;0.5063205195430394;0.004903770802602998
1066;0.3685126781820713;0.004027281593660475
2397;0.48295137585335685;0.01263323392215408
2396;0.3727511886367321;0.006529920254692188
1065;0.40526225914295666;0.0031639549490649105
1064;0.3705324790685974;0.004057481767218528
2394;0.4161897974033861;0.0030087693595514087
1063;0.36765908654605933;0.005982868975917757
1062;0.3627215485735754;0.004772254847700943
1061;0.37469825916209326;0.006674394037479051
1060;0.3927608615253744;0.007951635581347196
2390;0.3896675990053675;0.0077230163152209085
3238;0.2687862774474826;0.00570177873783305
1059;0.3713762993375603;0.0063885981429469335
3237;0.8471132786965067;0.6537325146867498
2147;0.411120170822699;0.008999457818645888
1058;0.3616597066880778;0.009685123660464276
2389;0.36149611631365036;0.009827700345860503
3236;0.25453338701492817;0.004821450085117749
1299;0.1792284229905181;0.0757384917403578
1057;0.3696793098578018;0.01231976493751755
2388;0.49080040002228986;0.016071028791701285
3235;0.26542587533421597;0.027289722413937186
1056;0.36030745696271743;0.010045338088122314
2387;0.4827551081763964;0.014198452778964112
3234;0.2624306962981963;0.010525149697587928
4323;0.43269670852992514;0.14354500588522484
4324;0.5084752509788527;0.02850957518414909
2166;0.5358388992173075;0.048355462191981356
1077;0.36195724565824355;0.009685123660464276
1076;0.36891426872650385;0.006070725309768056
3253;0.48492408135651804;0.07900474614841389
1075;0.3618965564078199;0.004600640945242483
1074;0.3676112770717185;0.004057481767218528
1073;0.36181511534775573;0.005059455567269735
1072;0.36182452841693713;0.005133814702162311
1071;0.3645860115168774;0.0057269032992076
1070;0.36203923262704246;0.004567008753406505
400;0.2627909281949698;0.02669941753012758
1069;0.2482811512655079;0.004321644007076737
401;0.2537744827452935;0.009365508898128856
2399;0.4106318248955732;0.008999457818645888
2398;0.128882288408101;0.005000602400683707
1067;1.1027506520069288;0.17026408322426165
649;0.4033346767092412;0.06792497842688938
4590;0.589368577232009;0.019356485291207395
1080;0.3643443420423464;0.008485103230959036
3266;0.3921538171125677;0.027573973515496585
1088;1.1024418453873377;0.0178182669849324
3023;0.3881496750244037;0.007611156365627309
1087;0.3631401715466752;0.004337700351901135
3022;0.4296489876909044;0.0101061581800531
1086;0.3746769909628581;0.006723263913115725
3021;0.4105438868094417;0.017868555857669485
1085;0.4116292868432008;0.00906509503450764
3020;0.36943328466341724;0.012592202341708887
1084;0.24177196250041227;0.003628076315315372
1083;0.36695879868737513;0.008422463876219442
1082;0.36750134309072235;0.0060266357968879825
1081;0.3609804974513026;0.009337175697354379
3019;0.41054698681332696;0.017868555857669485
3018;0.36192127734173074;0.010494715587076495
411;0.27508044113357527;0.018262383943932464
412;0.27345418966947327;0.017998915637291776
413;0.2491636927162981;0.01741312067917917
1079;0.3607652923127011;0.010267629404324623
414;0.259194743115591;0.020296416975006157
1078;0.3638599316152874;0.009067200930929017
415;0.2735893377195077;0.1667731880049152
416;0.25783983177198344;0.009928498430799194
417;0.2489686390062607;0.013155449372556615
418;0.24873786722659125;0.01728657602830695
419;0.25632125325102245;0.009856318039220007
1091;1.0931675544566584;0.026218934539170295
1090;1.1515171608303105;0.022015485835217043
3277;0.41127237161109653;0.05399674691187533
1099;1.0865501368647215;0.015289509743494346
3276;0.38556065769815917;0.04435343117649003
1098;1.131381834497026;0.020317481665187574
3275;0.37004019247753744;0.012592202341708887
1097;1.1748073317615426;0.023509508731232434
3274;0.36086414072924927;0.009405815892906249
1096;1.0895222410280816;0.026608151249457257
3273;0.36911000772074204;0.01875108160607621
1095;1.0972508238353451;0.025080635356490733
3272;0.3842635547777032;0.007285141626417549
1094;1.218351371371796;0.026224374717086888
3271;0.392815599236762;0.02368158681957283
1093;1.0892368711028175;0.02740205252043903
3270;0.3849425086507608;0.022015485835217043
1092;1.086734503447316;0.026608151249457257
421;0.26114574667270973;0.02612167636803604
664;0.5695754911405172;0.01809905305735469
3269;0.3780807760883301;0.02748817608515533
665;0.4040257456771764;0.008552668106749574
3027;0.22865246692858815;6.154780460764256E-4
