time	0+	0.1+	0.2+	0.3+	0.4+	0.5+	0.6+	0.7+	0.8+	0.9+
00:00	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00:05	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00:10	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00:15	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00:20	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00:25	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00:30	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00:35	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00:40	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00:45	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00:50	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00:55	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:00	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:05	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:10	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:15	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:20	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:25	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:30	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:35	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:40	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:45	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:50	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01:55	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:00	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:05	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02:10	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
