Link;TotalConsumptionPerKm;TotalConsumption
47149440_0_r;2.4172436051693067;0.46086101919908085
151495038_0;2.23801017892132;1.2633299871875308
40514329_0_r;2.3222277284734467;0.48371803924899825
152147196_0;1.94865685093897;0.07723016315220908
518427650_0;2.7018505182151804;0.49362048112195017
26386507_0;2.96821631346198;9.317815182932886
264313118_0;2.9014884705201798;1.5911151658084013
299138188_0;2.159192654456248;0.1307321512576674
5068785_0;2.5823680189984652;0.9600015237319329
24966506_0;2.9597038912013947;7.502152938789156
44492473_0;1.8923639975006532;0.03486532088940862
337762620_0;3.182893618593539;2.1120313470560195
337763006_0;2.6059747957184816;0.38130476209765757
5060099_0;2.487909325405986;0.13930164059762998
4040514_0;3.3029555820063314;18.49993230896651
22756349_0;1.888569819432075;0.44668286138377417
40468862_0_r;2.449015297600868;0.2017355653564475
314328606_0;2.592298315343349;1.378297507942379
255557634_0;2.5247221199089505;0.5374978572216789
337770852_0;2.815949633131309;0.6207382975971822
285957489_0;3.2992242297514056;20.753129192750894
244585015_0;0.18389110877831805;0.06810563328970468
151495026_0;2.2674205918159034;0.5569507369582922
262948450_0;2.537673041344119;0.5084586225341385
257127300_0;2.386045696734491;0.47394028952682943
22662069_0;1.8063989556018376;0.42382198979449526
22661912_0;2.3490951423780477;1.1118539090475437
39011600_0;0.1923964584370742;0.13635320357169486
409293748_0_r;1.9133089129576932;0.17948983335637897
314328596_0;2.219274624061386;0.29656156079781437
262949164_0;2.7573528329668107;0.5107922496727851
4416215_0;2.9943096297613336;4.274047560686704
4040502_0;3.1813263807728127;1.4450740795646444
264315252_0;2.972941589256567;1.4712339762525608
38965913_0;0.1713781186561482;0.004944759653181705
264372707_0;2.8538008830658295;1.0021909678643648
44492472_0;1.975361849347987;0.08009825259038272
368265548_0;2.341855491996316;0.3679914014354804
24966505_0;1.952834288787177;0.03889777533514472
551208457_0;2.882813131376316;0.5578085600660243
5060098_0;1.8218388633656606;0.029054890943265355
195796258_0;2.8791167573621324;1.4775147562041115
337763005_0;3.3275507525623556;13.093293442440281
409293741_0_r;1.8141585293878086;0.05209239371555434
264312503_0;2.6142993194076363;0.61432967872029
133262657_0;2.061912231876665;7.4419214571524765
409293732_0_r;1.9326318251912789;0.11333745454058014
314328607_0;0.19486467658520845;0.031619791605736115
368265543_0_r;2.024486251951318;0.17356167339070544
337770853_0;3.2689078936314226;0.6979183372521697
244585014_0;0.13035334738494814;0.005186370044685961
151495027_0;2.2827279870420734;0.2510487035546902
192672140_0;0.19378981248046986;0.04397186875963234
314328574_0;0.19094171721853484;0.03668989397607123
262949524_0;2.486856453810488;0.3482541014940749
290296351_0;2.7856628771439804;2.672496632609622
7369102_0;2.616182562836992;0.4932346822076441
368265547_0;2.442852702855231;0.26898075380859665
309124779_0;2.754167610113961;0.7661883745091774
314328586_0;2.2067662973751596;0.44374837263986555
230310220_0;2.4166955156445047;0.5925355961131039
264312500_0;2.7176443523889127;0.33134341029011233
266596651_0;3.2754883775622887;9.131643222772048
337763008_0;2.6909087644200294;0.48689030404515704
133262658_0;1.8320757536088301;0.4390109596410686
59559318_0;3.0692127628438217;0.10411046840727828
265480016_0;3.004319348861647;0.9005306433803416
150062610_0;1.4383955048405896;0.2375202084790582
337770854_0;2.608511195533691;0.3839560492001813
248050474_0;2.6931588833015785;0.5719531617522948
255557632_0;2.4967133763868743;0.4513176471251595
262948452_0;2.756078264970687;1.0215844993455703
4569843_0;3.0089357280642925;2.9017098508922103
26386855_0;2.9697148388371097;3.9232906033401616
285718071_0;1.879480224641057;0.2669757614991619
514284609_0;1.823161107191896;0.28426623033680093
314328575_0;2.3086845858957776;0.8924936961056389
10409609_0;2.340317558774152;0.245327600956987
264315250_0;2.891666957984044;0.09296809334433737
152155063_0;2.9295036462434347;1.7189432387628447
5068479_0;2.0295810224391997;0.04370729119514482
10557749_0;2.9616276012511267;1.266597249405961
22760964_0_r;1.8701327299432995;0.13251763574852496
26386505_0;2.227947849254693;0.10940005218393714
337761548_0;3.2670259160697577;0.46527889150144663
265480004_0;2.465646967785721;0.2727940517292776
290296350_0;2.8581114957084757;0.9110826980585134
133265482_0_r;2.4557311070065877;2.0316111133254053
147029387_0;2.2140027200298036;0.1078379487021822
337770855_0;3.280689474210602;7.843847383663167
264309487_0;2.9599795870166554;5.1638195552704556
299138189_0;2.397564458686456;11.450471604444383
5068786_0;2.075313197463707;0.10210671537167466
39011834_0;0.18718878518105447;0.005871841454852907
264306384_0;2.223958641915001;0.5338108094360656
337763007_0;3.0192364454228566;0.9065257946195824
39011604_0;0.13200681480793777;0.005418308940483168
170046075_0;2.647126501886753;0.7104965470312181
152155076_0;1.9762751227954212;0.08009825259038272
4040517_0;3.3113196013506383;1.5515976736005732
314328609_0;2.7771094743415867;1.9224123956366792
5489195_0_r;1.804729444345899;0.05209239371555434
265480015_0;3.0081769412927493;0.6003537622535611
248050475_0;2.985410950958234;7.899004825447157
4569842_0;2.094122389223186;0.1420298434688428
337761549_0;3.221285952395062;3.2870913597429667
439373088_0;1.8139350905584386;0.02623678896769124
10409608_0;2.33509996767451;0.12179387050759717
152137417_0;2.3817096999028715;0.07327927205638887
402144122_0;2.2443332748127225;0.16767357615235262
264315251_0;2.9439150527135682;1.1536543194999165
244589575_0;0.16050034778584918;0.01731020703622644
514284610_0;1.8197615270114662;0.17055973820208065
252893267_0;2.195101648699853;11.15228223974531
252721669_0;0.1707001987873551;0.029462726068224712
5068789_0;2.5355663325228384;0.3865673120051313
95458107_0;2.9183970711451477;1.2331718726237086
145344473_0;2.803673171104329;0.7046209745823486
23425190_0;2.7479484937508873;1.1664727008276938
